,PLATFRMID,NAME,STATUS,OPERNAME,COMMODITY,LATITUDE,LONGITUDE,age,WATERDEPTH,DISTLAND,REGION,kmeans_3_label,kmeans_4_label,kmeans_5_label,kmeans_6_label,kmeans_7_label
2223,GOM06398,156,IN SERVICE,"EPL OIL & GAS, INC.",NONE,29.3025428122,-91.8721621911,32.90622861054072,21,12,GULF OF MEXICO,1,0,0,0,6
2224,GOM06399,152,IN SERVICE,"EPL OIL & GAS, INC.",NONE,29.3126095407,-91.888820913,33.90554414784394,22,11,GULF OF MEXICO,1,0,0,0,0
2225,GOM06405,H,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.8776732271,-91.9155265044,32.90622861054072,80,41,GULF OF MEXICO,2,2,1,3,5
2226,GOM06409,170,IN SERVICE,"EPL OIL & GAS, INC.",BOTH,29.3189396582,-91.91616222,31.915126625598905,18,11,GULF OF MEXICO,1,0,0,0,0
2227,GOM06417,A,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.9030061169,-92.4890366031,31.509924709103355,95,44,GULF OF MEXICO,0,1,2,1,1
2228,GOM06419,B,IN SERVICE,"W & T OFFSHORE, INC.",NONE,28.6693568847,-92.4429169915,31.64134154688569,118,60,GULF OF MEXICO,1,0,0,0,0
2229,GOM06427,171,IN SERVICE,"EPL OIL & GAS, INC.",BOTH,29.3121086552,-91.8856904523,31.08829568788501,17,11,GULF OF MEXICO,1,0,0,0,0
2230,GOM06432,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.9247187091,-92.0013252776,30.60643394934976,75,39,GULF OF MEXICO,0,3,3,5,2
2231,GOM06437,B,IN SERVICE,CHEVRON USA INC.,BOTH,28.4818973357,-92.0347105708,30.90485968514716,169,69,GULF OF MEXICO,0,1,4,4,4
2232,GOM06441,159,IN SERVICE,"EPL OIL & GAS, INC.",NONE,29.3247682936,-91.8767560604,30.27789185489391,12,10,GULF OF MEXICO,1,0,0,0,0
2233,GOM06454,151,IN SERVICE,"EPL OIL & GAS, INC.",NONE,29.3326243366,-91.9034461693,29.99041752224504,19,10,GULF OF MEXICO,0,1,4,4,4
2234,GOM06455,B,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.8655552286,-91.863171198,29.24298425735797,82,41,GULF OF MEXICO,2,2,1,3,5
2235,GOM06458,A-AUGER TLP,IN SERVICE,SHELL OFFSHORE INC.,BOTH,27.5462216422,-92.4434075794,29.80971937029432,2860,136,GULF OF MEXICO,1,0,0,0,0
2236,GOM06460,A,IN SERVICE,"VIRGIN OFFSHORE USA, INC.",UNKNOWN,29.6596838306,-93.0038757,29.730321697467488,28,4,GULF OF MEXICO,1,0,0,0,6
2237,GOM06463,A,IN SERVICE,FIELDWOOD ENERGY OFFSHORE LLC,BOTH,28.1643352344,-92.8625947128,29.34154688569473,250,104,GULF OF MEXICO,1,0,0,0,0
2238,GOM06469,3,IN SERVICE,"VIRGIN OFFSHORE USA, INC.",UNKNOWN,29.657964445,-93.01404278,29.440109514031484,30,4,GULF OF MEXICO,1,0,0,0,0
2239,GOM06478,C,IN SERVICE,"NORTHSTAR OFFSHORE GROUP, LLC",BOTH,28.7185686517,-89.3931408783,31.67145790554415,375,13,GULF OF MEXICO,0,1,4,4,4
2240,GOM06479,A,IN SERVICE,MCMORAN OIL & GAS LLC,NONE,28.5149205074,-90.6054731011,31.61122518822724,121,37,GULF OF MEXICO,2,2,1,3,5
2241,GOM06481,CAISS. #1,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.8039855564,-90.4272647396,29.905544147843944,64,19,GULF OF MEXICO,0,3,3,5,2
2242,GOM06485,CB,IN SERVICE,EXXON MOBIL CORP.,BOTH,30.177784282,-87.9393591802,31.45242984257358,42,3,GULF OF MEXICO,2,2,1,3,5
2243,GOM06487,18,IN SERVICE,MEDCO ENERGI US LLC,BOTH,29.3149898276,-89.0583017758,33.31143052703628,40,5,GULF OF MEXICO,0,1,2,1,1
2244,GOM06488,B,IN SERVICE,MCMORAN OIL & GAS LLC,NONE,28.507884696,-90.6295696089,31.59206023271732,118,37,GULF OF MEXICO,0,3,3,5,2
2245,GOM06489,B,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.4461130811,-90.4648230082,31.906913073237508,108,41,GULF OF MEXICO,2,2,1,3,5
2246,GOM06492,20,IN SERVICE,MEDCO ENERGI US LLC,NONE,29.2956926452,-89.0397334615,31.00342231348392,40,5,GULF OF MEXICO,1,0,0,0,0
2247,GOM06493,JA,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.1641866963,-88.6654253526,31.06365503080082,263,35,GULF OF MEXICO,0,3,3,5,2
2248,GOM06495,A,IN SERVICE,TANA EXPLORATION CO. LLC,BOTH,29.5782528748,-88.3548931543,30.9596167008898,137,65,GULF OF MEXICO,1,0,0,0,6
2249,GOM06496,E,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.2800193024,-89.0168669687,31.906913073237508,27,4,GULF OF MEXICO,0,1,2,1,1
2250,GOM06498,A (LOBSTER),IN SERVICE,"ENVEN ENERGY VENTURES, LLC",BOTH,28.1012702884,-90.2021662575,29.4072553045859,775,66,GULF OF MEXICO,0,1,2,1,1
2251,GOM06499,A,IN SERVICE,STONE ENERGY CORP.,BOTH,28.9732657494,-88.6260095317,29.27583846680356,1290,26,GULF OF MEXICO,1,0,0,0,0
2252,GOM06506,102(T),IN SERVICE,"WHITNEY OIL & GAS, LLC",NONE,28.9823241775,-89.2606446333,55.90691307323751,36,8,GULF OF MEXICO,0,1,4,4,4
2253,GOM06507,160,IN SERVICE,"WHITNEY OIL & GAS, LLC",NONE,28.9872175808,-89.2358393721,55.90691307323751,36,8,GULF OF MEXICO,0,1,4,4,4
2254,GOM06509,BB,IN SERVICE,CHEVRON USA INC.,BOTH,29.2574734231,-88.7730253484,30.46406570841889,231,14,GULF OF MEXICO,1,0,0,0,0
2255,GOM06511,22,IN SERVICE,CHEVRON USA INC.,BOTH,28.8586546302,-90.4808693375,30.90485968514716,62,13,GULF OF MEXICO,1,0,0,0,0
2256,GOM06512,CK,IN SERVICE,CHEVRON USA INC.,BOTH,28.8586905094,-90.4808320271,13.018480492813142,62,13,GULF OF MEXICO,0,1,4,4,4
2257,GOM06514,A,IN SERVICE,DAUPHIN ISLAND GATHERING PARTNERS,UNKNOWN,30.1801227865,-88.2074212971,30.55167693360712,52,4,GULF OF MEXICO,0,1,4,2,3
2258,GOM06515,A,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",NATURAL GAS,29.7817535075,-88.3330989141,30.442162902121837,122,29,GULF OF MEXICO,0,3,3,5,2
2259,GOM06516,B,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",NATURAL GAS,29.786895214,-88.3492014731,30.42573579739904,123,28,GULF OF MEXICO,2,2,1,3,5
2260,GOM06517,C,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",NATURAL GAS,29.7791389253,-88.3079420234,30.431211498973305,123,29,GULF OF MEXICO,1,0,0,0,6
2261,GOM06518,3,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",NATURAL GAS,29.7963344855,-88.2886930734,30.90485968514716,123,29,GULF OF MEXICO,2,2,1,3,5
2262,GOM06523,A,IN SERVICE,UNION OIL CO. OF CALIFORNIA,NATURAL GAS,30.0916637998,-87.8554854943,29.084188911704317,52,9,GULF OF MEXICO,1,0,0,0,0
2263,GOM06524,F,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.880713677,-89.6631977385,29.973990417522245,213,15,GULF OF MEXICO,0,1,4,4,4
2264,GOM06526,E,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",BOTH,28.7822462016,-90.2217227519,29.842573579739906,100,20,GULF OF MEXICO,1,0,0,0,0
2265,GOM06527,E-AUXILIARY,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",UNKNOWN,28.7826440761,-90.2212999944,12.290212183436005,100,20,GULF OF MEXICO,0,1,4,4,4
2266,GOM06532,G,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",UNKNOWN,28.7749346961,-90.2233761635,29.83436002737851,104,20,GULF OF MEXICO,0,1,4,4,4
2267,GOM06536,A,IN SERVICE,CHEVRON USA INC.,UNKNOWN,29.6566012526,-88.2354941642,29.905544147843944,131,37,GULF OF MEXICO,1,0,0,0,6
2268,GOM06542,1,IN SERVICE,"ROOSTER PETROLEUM, LLC",UNKNOWN,28.674808871,-90.7454204292,29.620807665982205,62,25,GULF OF MEXICO,2,2,1,3,5
2269,GOM06543,A,IN SERVICE,"ARENA OFFSHORE, LP",BOTH,29.4191715685,-88.6486308814,29.05954825462012,158,25,GULF OF MEXICO,2,2,1,3,5
2270,GOM06547,6,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.8458513629,-90.4708334966,28.980150581793293,61,14,GULF OF MEXICO,0,1,2,1,1
2271,GOM06552,B,IN SERVICE,WALTER OIL & GAS CORP.,BOTH,29.2199096804,-88.7931940388,29.905544147843944,227,21,GULF OF MEXICO,1,0,0,0,0
2272,GOM06558,A,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,29.3205774921,-87.8125279148,29.17180013689254,332,62,GULF OF MEXICO,1,0,0,0,6
2273,GOM06559,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.3259641921,-88.0201226611,29.19917864476386,390,58,GULF OF MEXICO,2,2,1,3,6
2274,GOM06560,2,IN SERVICE,"ROOSTER PETROLEUM, LLC",UNKNOWN,28.6748436723,-90.7053461223,29.305954825462013,57,25,GULF OF MEXICO,1,0,0,0,0
2275,GOM06561,2,IN SERVICE,"ROOSTER PETROLEUM, LLC",UNKNOWN,28.6617738904,-90.7313890804,29.349760438056126,57,26,GULF OF MEXICO,2,2,1,3,5
2276,GOM06563,A-MARS TLP,IN SERVICE,SHELL OFFSHORE INC.,BOTH,28.1697851504,-89.2229093382,27.362080766598226,2933,52,GULF OF MEXICO,0,1,4,2,3
2277,GOM06565,A,IN SERVICE,"FLEXTREND DEVELOPMENT CO., LLC",BOTH,29.1676272242,-88.4558861999,28.33949349760438,673,34,GULF OF MEXICO,1,0,0,0,6
2278,GOM06567,A,IN SERVICE,"ROOSTER PETROLEUM, LLC",UNKNOWN,28.6688613657,-90.7107237493,29.00752908966461,62,25,GULF OF MEXICO,1,0,0,0,0
2279,GOM06573,A,IN SERVICE,WALTER OIL & GAS CORP.,BOTH,28.8318071491,-89.5578935956,28.993839835728952,252,6,GULF OF MEXICO,2,2,1,3,6
2280,GOM06576,M,IN SERVICE,GOM SHELF LLC,BOTH,28.9916716079,-90.0126665943,28.53661875427789,90,12,GULF OF MEXICO,1,0,0,0,0
2281,GOM06578,D,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.7202677167,-89.4308372361,28.695414099931558,390,13,GULF OF MEXICO,1,0,0,0,0
2282,GOM06579,D,IN SERVICE,"W & T OFFSHORE, INC.",UNKNOWN,29.2741881911,-89.027265819,69.90554414784394,52,11,GULF OF MEXICO,2,2,1,3,5
2283,GOM06580,A,IN SERVICE,UNION OIL CO. OF CALIFORNIA,NATURAL GAS,30.0442094368,-87.8640718668,27.15126625598905,65,12,GULF OF MEXICO,2,2,1,3,5
2284,GOM06588,A-RAM POWELL,IN SERVICE,SHELL OFFSHORE INC.,BOTH,29.060861762,-88.0917215662,26.521560574948666,3216,55,GULF OF MEXICO,1,0,0,0,0
2285,GOM06590,C,IN SERVICE,MCMORAN OIL & GAS LLC,UNKNOWN,28.5149987295,-90.5731223494,28.24366872005476,118,37,GULF OF MEXICO,1,0,0,0,0
2286,GOM06592,A-NEPTUNE SPAR,IN SERVICE,"NOBLE ENERGY, INC.",BOTH,29.1636841504,-87.987755659,27.02258726899384,1930,80,GULF OF MEXICO,1,0,0,0,0
2287,GOM06594,A,IN SERVICE,"W & T OFFSHORE, INC.",BOTH,28.385757685,-90.1362039344,27.5564681724846,230,47,GULF OF MEXICO,0,1,4,4,4
2288,GOM06600,BS,IN SERVICE,FREEPORT-MCMORAN ENERGY LLC,UNKNOWN,29.2625791689,-88.7678509883,31.906913073237508,212,15,GULF OF MEXICO,0,1,4,2,3
2289,GOM06605,BS-Y,IN SERVICE,FREEPORT-MCMORAN ENERGY LLC,UNKNOWN,29.2667329397,-88.7607705384,32.90622861054072,212,15,GULF OF MEXICO,1,0,0,0,0
2290,GOM06606,BS,IN SERVICE,FREEPORT-MCMORAN ENERGY LLC,UNKNOWN,29.2677179082,-88.7618875849,32.90622861054072,212,15,GULF OF MEXICO,1,0,0,0,0
2291,GOM06607,BS,IN SERVICE,FREEPORT-MCMORAN ENERGY LLC,BOTH,29.2658719651,-88.7595254829,32.90622861054072,212,15,GULF OF MEXICO,1,0,0,0,6
2292,GOM06608,257(SL 1012),IN SERVICE,"WHITNEY OIL & GAS, LLC",NONE,28.9875616574,-89.2466143596,36.90622861054072,37,7,GULF OF MEXICO,1,0,0,0,0
2293,GOM06609,225 (SL 1012)T,IN SERVICE,"WHITNEY OIL & GAS, LLC",NONE,28.9881248224,-89.240746982,48.90622861054072,48,7,GULF OF MEXICO,1,0,0,0,0
2294,GOM06610,85(SL 1012)(W),IN SERVICE,"WHITNEY OIL & GAS, LLC",UNKNOWN,28.9846386113,-89.2628271106,49.90554414784394,43,7,GULF OF MEXICO,0,1,2,1,1
2295,GOM06611,98(SL 1012)(M),IN SERVICE,"WHITNEY OIL & GAS, LLC",BOTH,28.9820434268,-89.2658329848,46.90485968514716,47,7,GULF OF MEXICO,1,0,0,0,0
2296,GOM06612,271(SL 1012)M,IN SERVICE,"WHITNEY OIL & GAS, LLC",BOTH,28.982686447,-89.2248138816,46.90485968514716,45,7,GULF OF MEXICO,1,0,0,0,0
2297,GOM06614,Q,IN SERVICE,GOM SHELF LLC,NATURAL GAS,29.006065594,-90.0733425398,28.90622861054073,70,9,GULF OF MEXICO,1,0,0,0,0
2298,GOM06616,A,IN SERVICE,DAUPHIN ISLAND GATHERING PARTNERS,UNKNOWN,29.40002242,-88.0427569611,27.85763175906913,250,65,GULF OF MEXICO,1,0,0,0,6
2299,GOM06618,A,IN SERVICE,APACHE CORP.,UNKNOWN,29.6531279762,-88.8493997978,27.709787816564,37,5,GULF OF MEXICO,1,0,0,0,0
2300,GOM06624,CG-VALVE,IN SERVICE,"KINETICA PARTNERS, LLC",UNKNOWN,29.4070883315,-92.8962001252,61.4072553045859,54,17,GULF OF MEXICO,1,0,0,0,0
2301,GOM06625,COMP,IN SERVICE,"KINETICA PARTNERS, LLC",UNKNOWN,29.4068096142,-92.8965098751,44.90622861054072,54,17,GULF OF MEXICO,0,1,4,4,4
2302,GOM06626,TETCO-VALVE,IN SERVICE,"TEXAS EASTERN TRANSMISSION, LP",UNKNOWN,28.5477696599,-92.9794472521,52.10403832991102,146,74,GULF OF MEXICO,1,0,0,0,0
2303,GOM06627,HIOS - A-LIQ,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,28.4697045568,-93.7394900312,44.6652977412731,150,83,GULF OF MEXICO,0,1,2,1,1
2304,GOM06628,B-CMP,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,28.4714105316,-93.7394654569,44.6652977412731,150,83,GULF OF MEXICO,1,0,0,0,0
2305,GOM06629,C-QTRS,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,28.4705560404,-93.7401320979,44.6652977412731,150,83,GULF OF MEXICO,0,3,4,4,4
2306,GOM06630,FLR BRG 1,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,28.4714167117,-93.7396209214,44.6652977412731,150,83,GULF OF MEXICO,0,3,3,5,2
2307,GOM06631,FLR BRG 2,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,28.4714228918,-93.739776396,44.6652977412731,150,83,GULF OF MEXICO,1,0,4,4,0
2308,GOM06632,HIOS - VALVE,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,28.0976074332,-93.5028969129,44.6652977412731,255,110,GULF OF MEXICO,0,1,4,4,4
2309,GOM06633,HIOS - VALVE,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,28.0910253979,-93.7437122769,44.6652977412731,230,103,GULF OF MEXICO,2,2,1,3,5
2310,GOM06634,HIOS - HIA573,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,27.910721382,-93.9519947158,44.6652977412731,330,106,GULF OF MEXICO,2,2,1,3,5
2311,GOM06635,HIOS - HIA582,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,27.9488981585,-94.3891863254,44.6652977412731,327,86,GULF OF MEXICO,2,2,1,3,5
2312,GOM06636,M822(PIPELINE J,IN SERVICE,"TRANSCONTINENTAL GAS PIPE LINE CO., LLC",UNKNOWN,30.1623786943,-88.1988587411,25.32785763175907,53,5,GULF OF MEXICO,1,0,0,0,6
2313,GOM06637,A-VALVE,IN SERVICE,"TRANSCONTINENTAL GAS PIPE LINE CO., LLC",UNKNOWN,28.9706292655,-90.8865975662,54.96509240246407,30,5,GULF OF MEXICO,2,2,1,3,5
2314,GOM06638,T-25-VALVE,IN SERVICE,"TRUNKLINE GAS CO., LLC",UNKNOWN,28.7845344761,-90.7678859892,51.73716632443532,60,17,GULF OF MEXICO,1,0,0,0,0
2315,GOM06639,TRIMARS,IN SERVICE,"TRUNKLINE GAS CO., LLC",UNKNOWN,28.7845371805,-90.768510218,51.73716632443532,60,17,GULF OF MEXICO,1,0,0,0,0
2316,GOM06640,CGP-VALVE,IN SERVICE,"KINETICA PARTNERS, LLC",UNKNOWN,28.5733926875,-91.269277357,51.43326488706366,110,38,GULF OF MEXICO,1,0,0,0,6
2317,GOM06641,TGPL-VALVE,IN SERVICE,"TRANSCONTINENTAL GAS PIPE LINE CO., LLC",UNKNOWN,28.5163986144,-90.8848620579,54.05886379192334,30,36,GULF OF MEXICO,1,0,0,0,0
2318,GOM06642,T-23-VALVE,IN SERVICE,"TRUNKLINE GAS CO., LLC",UNKNOWN,28.8342840711,-90.4997248833,51.73716632443532,135,15,GULF OF MEXICO,0,1,2,1,1
2319,GOM06643,T-21-VALVE,IN SERVICE,"TRUNKLINE GAS CO., LLC",UNKNOWN,28.7894667371,-90.6085139505,51.73716632443532,135,18,GULF OF MEXICO,2,2,1,3,5
2320,GOM06644,T-22-VALVE,IN SERVICE,"TRUNKLINE GAS CO., LLC",UNKNOWN,28.5412670924,-90.4357842562,51.73716632443532,135,35,GULF OF MEXICO,2,2,1,3,6
2321,GOM06645,CGP,IN SERVICE,"KINETICA PARTNERS, LLC",UNKNOWN,29.527360967,-93.8188107489,41.52224503764545,45,10,GULF OF MEXICO,2,2,1,2,3
2322,GOM06647,JP(3)-VALVE,IN SERVICE,"TRANSCONTINENTAL GAS PIPE LINE CO., LLC",UNKNOWN,29.3189869419,-92.1813838455,61.25119780971937,22,15,GULF OF MEXICO,1,0,0,0,6
2323,GOM06649,PP(1)-VALVE,IN SERVICE,"TRANSCONTINENTAL GAS PIPE LINE CO., LLC",UNKNOWN,29.2914500186,-92.3945749525,62.56810403832991,42,17,GULF OF MEXICO,1,0,0,0,6
2324,GOM06650,CG-VALVE,IN SERVICE,"KINETICA PARTNERS, LLC",UNKNOWN,29.6327965483,-93.0384644361,60.72553045859001,35,6,GULF OF MEXICO,2,2,1,3,5
2325,GOM06651,HIOS - VALVE,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,29.3879344561,-93.4416865451,44.6652977412731,46,26,GULF OF MEXICO,1,0,0,0,0
2326,GOM06652,BS1,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,29.3879218101,-93.4424713968,44.6652977412731,46,26,GULF OF MEXICO,1,0,0,0,0
2327,GOM06653,FLR,IN SERVICE,"HIGH ISLAND OFFSHORE SYSTEM, LLC",UNKNOWN,29.3879084043,-93.4433033492,44.6652977412731,46,26,GULF OF MEXICO,2,2,1,3,5
2328,GOM06654,PP-VALVE,IN SERVICE,"KINETICA PARTNERS, LLC",UNKNOWN,29.3059272855,-93.0252632422,61.4072553045859,59,26,GULF OF MEXICO,1,0,0,0,6
2329,GOM06655,GP-VALVE,IN SERVICE,"TEXAS EASTERN TRANSMISSION, LP",UNKNOWN,28.9209790163,-93.0318035364,49.5441478439425,24,51,GULF OF MEXICO,0,2,1,2,3
2330,GOM06658,62,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.8635356863,-90.8430586642,30.910335386721425,30,12,GULF OF MEXICO,1,0,0,0,0
2331,GOM06660,5,IN SERVICE,CHEVRON USA INC.,NONE,29.2080416448,-91.6143923189,30.882956878850106,24,16,GULF OF MEXICO,1,0,0,0,0
2332,GOM06661,B,IN SERVICE,CHEVRON USA INC.,BOTH,29.2080826244,-91.614520942,15.676933607118412,24,16,GULF OF MEXICO,0,1,4,4,4
2333,GOM06663,13,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.1030460957,-91.2639365165,31.906913073237508,18,8,GULF OF MEXICO,0,3,3,5,2
2334,GOM06664,JC,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.7408625014,-91.4497225086,30.65571526351814,76,36,GULF OF MEXICO,1,0,0,0,0
2335,GOM06665,R,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.8142231924,-90.8720681331,30.92676249144421,52,14,GULF OF MEXICO,0,1,2,1,1
2336,GOM06666,R-HDR,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.8142237408,-90.872224235,30.90485968514716,52,14,GULF OF MEXICO,1,0,0,0,0
2337,GOM06667,3,IN SERVICE,MCMORAN OIL & GAS LLC,BOTH,28.9762286306,-90.8377900243,39.90691307323751,12,7,GULF OF MEXICO,1,0,0,0,0
2338,GOM06668,T,IN SERVICE,STONE ENERGY CORP.,BOTH,28.8280546965,-90.9061469792,30.68583162217659,48,14,GULF OF MEXICO,1,0,0,0,0
2339,GOM06669,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.7509094902,-91.239524304,30.688569472963724,50,27,GULF OF MEXICO,2,2,1,3,5
2340,GOM06670,A-AUX,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.7509201103,-91.2394935332,26.90485968514716,50,27,GULF OF MEXICO,1,0,0,0,6
2341,GOM06671,A,IN SERVICE,WALTER OIL & GAS CORP.,BOTH,28.9412594869,-90.5333765541,30.75975359342916,41,9,GULF OF MEXICO,2,2,1,3,5
2342,GOM06672,6B,IN SERVICE,WALTER OIL & GAS CORP.,UNKNOWN,28.9412001668,-90.5332617204,26.494182067077343,41,9,GULF OF MEXICO,0,1,4,2,3
2343,GOM06676,I,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",UNKNOWN,28.9051466477,-90.6948718983,,27,9,GULF OF MEXICO,2,2,2,1,1
2344,GOM06679,26,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.9795242032,-90.7293928814,30.729637234770703,32,10,GULF OF MEXICO,0,1,4,4,4
2345,GOM06680,I,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.4776569534,-91.415289524,30.90485968514716,150,48,GULF OF MEXICO,1,0,0,0,6
2346,GOM06685,A,IN SERVICE,"W & T OFFSHORE, INC.",OIL,29.0915919395,-91.7094680657,30.4476386036961,20,26,GULF OF MEXICO,1,0,0,0,6
2347,GOM06686,22,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.9419193545,-90.7374579957,30.444900752908968,35,6,GULF OF MEXICO,0,1,2,2,3
2348,GOM06690,JD,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.741580397,-91.4647270443,30.04517453798768,77,36,GULF OF MEXICO,2,2,1,3,5
2349,GOM06695,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.5932970881,-91.0200383374,30.90485968514716,87,31,GULF OF MEXICO,1,0,0,0,6
2350,GOM06696,A-PRD,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.5933700849,-91.0149881461,28.90622861054073,87,31,GULF OF MEXICO,1,0,0,0,6
2351,GOM06697,JE,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.7443255695,-91.4205045345,30.02053388090349,71,38,GULF OF MEXICO,1,0,0,0,0
2352,GOM06698,28,IN SERVICE,"ENERGY XXI GOM, LLC",NONE,29.3203530471,-91.5477174795,29.905544147843944,12,10,GULF OF MEXICO,0,1,4,2,3
2353,GOM06701,14,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.0975679041,-91.263154181,29.905544147843944,18,9,GULF OF MEXICO,1,0,0,0,6
2354,GOM06703,7,IN SERVICE,"ENVEN ENERGY VENTURES, LLC",NONE,28.9277728483,-90.6512917264,29.97946611909651,35,11,GULF OF MEXICO,1,0,0,0,6
2355,GOM06704,63,IN SERVICE,STONE ENERGY CORP.,NONE,28.8808847227,-90.8137166036,30.90485968514716,28,10,GULF OF MEXICO,0,1,2,1,1
2356,GOM06705,61,IN SERVICE,STONE ENERGY CORP.,BOTH,28.8925826693,-90.8333974665,29.72210814510609,24,10,GULF OF MEXICO,1,0,0,0,6
2357,GOM06706,19,IN SERVICE,TALOS ENERGY OFFSHORE LLC,BOTH,28.825807799,-90.6208468014,61.90554414784394,60,25,GULF OF MEXICO,0,1,4,4,4
2358,GOM06709,A,IN SERVICE,"W & T OFFSHORE, INC.",BOTH,28.1925790811,-91.1027019128,29.905544147843944,285,59,GULF OF MEXICO,1,0,0,0,0
2359,GOM06712,V,IN SERVICE,STONE ENERGY CORP.,BOTH,28.8257462539,-90.936035557,29.5523613963039,45,14,GULF OF MEXICO,0,1,2,1,1
2360,GOM06713,A,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.1163350463,-91.2858575314,29.253935660506503,18,8,GULF OF MEXICO,0,1,2,1,1
2361,GOM06714,F,IN SERVICE,FIELDWOOD ENERGY OFFSHORE LLC,BOTH,28.3917645279,-91.0906300417,29.38261464750171,187,47,GULF OF MEXICO,2,2,1,3,5
2362,GOM06716,JG,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.7694294292,-91.3563871024,29.905544147843944,59,31,GULF OF MEXICO,0,3,3,5,2
2363,GOM06723,10,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.1177274157,-91.2884968152,29.204654346338124,16,8,GULF OF MEXICO,1,0,0,0,0
2364,GOM06724,J,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.4866187931,-91.3990512836,28.980150581793293,152,47,GULF OF MEXICO,1,0,0,0,0
2365,GOM06725,A,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.1344830695,-91.1631362697,28.90622861054073,12,5,GULF OF MEXICO,2,2,1,2,3
2366,GOM06726,G,IN SERVICE,FIELDWOOD ENERGY OFFSHORE LLC,NATURAL GAS,28.3882556687,-91.2908440092,29.144421629021217,188,50,GULF OF MEXICO,0,1,2,1,1
2367,GOM06727,W,IN SERVICE,STONE ENERGY CORP.,BOTH,28.8231633922,-90.922450832,29.21013004791239,44,14,GULF OF MEXICO,0,3,3,5,2
2368,GOM06730,12,IN SERVICE,"W & T OFFSHORE, INC.",NATURAL GAS,29.0902639222,-91.7646018211,28.68172484599589,22,26,GULF OF MEXICO,1,0,0,0,6
