,PLATFRMID,NAME,STATUS,OPERNAME,COMMODITY,LATITUDE,LONGITUDE,INSTALL,REMOVAL,WATERDEPTH,DISTLAND,REGION,age,kmeans_label,ahc_label,dbscan_label
5305,GOM05394,40,REMOVED,BOIS D'ARC OFFSHORE LTD.,NONE,28.8338982038,-90.8472683489,1984-01-01 00:00:00+00:00,2005/01/12 00:00:00+00,46,18,GULF OF MEXICO,39.893223819301845,0,1,0
5306,GOM05395,F,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.9969285305,-90.2387878524,1984-01-01 00:00:00+00:00,,50,5,GULF OF MEXICO,39.893223819301845,0,1,0
5307,GOM05396,A,IN SERVICE,MCMORAN OIL & GAS LLC,UNKNOWN,28.9757634879,-90.8385050819,1984-01-01 00:00:00+00:00,,12,7,GULF OF MEXICO,39.893223819301845,0,1,0
5308,GOM05397,B,IN SERVICE,MCMORAN OIL & GAS LLC,UNKNOWN,28.9757936396,-90.8377360186,1984-01-01 00:00:00+00:00,,12,7,GULF OF MEXICO,39.893223819301845,0,1,0
5309,GOM05398,D,REMOVED,CHEVRON USA INC.,NONE,29.291981527,-93.2566598962,1984-01-01 00:00:00+00:00,1985/12/31 00:00:00+00,50,32,GULF OF MEXICO,39.893223819301845,0,1,0
5310,GOM05399,7,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.7629403168,-91.000524809,1983-01-01 00:00:00+00:00,2000/08/21 00:00:00+00,60,20,GULF OF MEXICO,40.89253935660506,0,1,0
5311,GOM05400,11,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.7577141771,-91.0209114327,1983-01-01 00:00:00+00:00,1997/08/22 00:00:00+00,60,20,GULF OF MEXICO,40.89253935660506,0,1,0
5312,GOM05401,12,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.7511253169,-91.0229194617,1984-01-01 00:00:00+00:00,2000/09/11 00:00:00+00,60,20,GULF OF MEXICO,39.893223819301845,0,1,0
5313,GOM05402,13,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.7617701174,-91.0177103518,1984-01-01 00:00:00+00:00,2000/09/01 00:00:00+00,60,20,GULF OF MEXICO,39.893223819301845,0,1,0
5314,GOM05403,14,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.7810495753,-91.0218975865,1984-01-01 00:00:00+00:00,1997/08/22 00:00:00+00,60,30,GULF OF MEXICO,39.893223819301845,0,1,0
5315,GOM05404,118,REMOVED,CHEVRON USA INC.,NONE,29.4178037012,-92.079588814,1984-01-01 00:00:00+00:00,2011/08/26 00:00:00+00,15,12,GULF OF MEXICO,39.893223819301845,0,1,0
5316,GOM05405,17,REMOVED,TEXACO EXPLORATION AND PRODUCTION INC.,NONE,29.4593452368,-92.1860262387,1984-01-01 00:00:00+00:00,1996/12/30 00:00:00+00,13,8,GULF OF MEXICO,39.893223819301845,0,1,0
5317,GOM05406,32,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.9377510488,-90.6894517097,1984-01-01 00:00:00+00:00,2004/11/22 00:00:00+00,30,9,GULF OF MEXICO,39.893223819301845,0,1,0
5318,GOM05407,A,REMOVED,ANADARKO E&P CO. LP,NONE,28.6183698323,-90.9318191763,1985-01-01 00:00:00+00:00,1990/11/21 00:00:00+00,61,30,GULF OF MEXICO,38.8911704312115,0,1,0
5319,GOM05408,Z,IN SERVICE,"ENERGY XXI GOM, LLC",NONE,29.1770699171,-89.6139483817,1983-01-01 00:00:00+00:00,,35,5,GULF OF MEXICO,40.89253935660506,0,1,0
5320,GOM05409,1,REMOVED,EL PASO PRODUCTION CO.,NONE,29.2597175065,-91.5712128125,1984-01-01 00:00:00+00:00,1988/05/16 00:00:00+00,18,15,GULF OF MEXICO,39.893223819301845,0,1,0
5321,GOM05410,A,IN SERVICE,FIELDWOOD ENERGY OFFSHORE LLC,NONE,28.2935221652,-92.2935499245,1984-01-01 00:00:00+00:00,,215,85,GULF OF MEXICO,39.893223819301845,0,1,0
5322,GOM05411,A-AUX,IN SERVICE,FIELDWOOD ENERGY OFFSHORE LLC,UNKNOWN,28.2935201681,-92.2938599314,1984-01-01 00:00:00+00:00,,215,85,GULF OF MEXICO,39.893223819301845,0,1,0
5323,GOM05412,A,REMOVED,BP AMERICA PRODUCTION CO.,NONE,28.6641775657,-92.7268514184,1984-01-01 00:00:00+00:00,2000/07/18 00:00:00+00,118,69,GULF OF MEXICO,39.893223819301845,0,1,0
5324,GOM05413,50,REMOVED,"COMSTOCK OFFSHORE, LLC",NONE,28.8279303589,-90.8433902306,1984-01-01 00:00:00+00:00,1993/03/02 00:00:00+00,46,19,GULF OF MEXICO,39.893223819301845,0,1,0
5325,GOM05414,50,REMOVED,CHEVRON USA INC.,NONE,29.035277143,-90.1384396961,1984-01-01 00:00:00+00:00,2010/05/16 00:00:00+00,50,4,GULF OF MEXICO,39.893223819301845,0,1,0
5326,GOM05415,B,IN SERVICE,"APACHE SHELF, INC.",UNKNOWN,28.3838692313,-91.5931509487,1984-01-01 00:00:00+00:00,,193,60,GULF OF MEXICO,39.893223819301845,0,1,0
5327,GOM05416,A,REMOVED,APACHE CORP.,NONE,28.149386519,-91.9559478547,1984-01-01 00:00:00+00:00,2007/10/08 00:00:00+00,270,95,GULF OF MEXICO,39.893223819301845,0,1,0
5328,GOM05417,A,REMOVED,"ENVEN ENERGY VENTURES, LLC",NONE,29.2532846692,-91.5760490029,1984-01-01 00:00:00+00:00,2014/07/24 00:00:00+00,14,13,GULF OF MEXICO,39.893223819301845,0,1,0
5329,GOM05418,B,REMOVED,"ENVEN ENERGY VENTURES, LLC",NONE,29.2533186659,-91.5752739864,1984-01-01 00:00:00+00:00,2014/07/24 00:00:00+00,14,13,GULF OF MEXICO,39.893223819301845,0,1,0
5330,GOM05419,5,REMOVED,"ENVEN ENERGY VENTURES, LLC",NONE,29.2537646556,-91.5752539797,1984-01-01 00:00:00+00:00,2011/08/08 00:00:00+00,14,13,GULF OF MEXICO,39.893223819301845,0,1,0
5331,GOM05420,5,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.8051524082,-90.9864468135,1984-01-01 00:00:00+00:00,2000/08/05 00:00:00+00,47,30,GULF OF MEXICO,39.893223819301845,0,1,0
5332,GOM05421,15,REMOVED,TEXACO EXPLORATION AND PRODUCTION INC.,NONE,29.4454698482,-92.2050738607,1984-01-01 00:00:00+00:00,1996/12/27 00:00:00+00,16,10,GULF OF MEXICO,39.893223819301845,0,1,0
5333,GOM05422,1,REMOVED,ALLIED NATURAL GAS CORP.,NONE,29.0326003642,-93.0860744238,1984-01-01 00:00:00+00:00,2001/05/31 00:00:00+00,80,51,GULF OF MEXICO,39.893223819301845,0,1,0
5334,GOM05423,11,IN SERVICE,CHEVRON USA INC.,UNKNOWN,29.4924372287,-92.4781663322,1984-01-01 00:00:00+00:00,,28,4,GULF OF MEXICO,39.893223819301845,0,1,0
5335,GOM05424,19,REMOVED,TEXACO EXPLORATION AND PRODUCTION INC.,NONE,29.4357167532,-92.1826833616,1984-01-01 00:00:00+00:00,1996/12/06 00:00:00+00,15,8,GULF OF MEXICO,39.893223819301845,0,1,0
5336,GOM05425,A,IN SERVICE,ATP OIL & GAS CORP.,UNKNOWN,28.7777550402,-90.6126928752,1984-01-01 00:00:00+00:00,,63,18,GULF OF MEXICO,39.893223819301845,0,1,0
5337,GOM05426,C,IN SERVICE,ATP OIL & GAS CORP.,UNKNOWN,28.7772491288,-90.612696245,1984-01-01 00:00:00+00:00,,63,18,GULF OF MEXICO,39.893223819301845,0,1,0
5338,GOM05427,B,REMOVED,"MILLENNIUM OFFSHORE GROUP, INC.",NONE,28.769373268,-90.6236279782,1984-01-01 00:00:00+00:00,2001/07/05 00:00:00+00,63,18,GULF OF MEXICO,39.893223819301845,0,1,0
5339,GOM05428,18,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.771306582,-91.0396231055,1984-01-01 00:00:00+00:00,2000/08/31 00:00:00+00,60,20,GULF OF MEXICO,39.893223819301845,0,1,0
5340,GOM05429,J,REMOVED,CHEVRON USA INC.,NONE,29.387491877,-93.1738407843,1984-01-01 00:00:00+00:00,1995/09/27 00:00:00+00,49,25,GULF OF MEXICO,39.893223819301845,0,1,0
5341,GOM05430,32,REMOVED,FIELDWOOD ENERGY LLC,NONE,28.9866767549,-91.4774789051,1984-01-01 00:00:00+00:00,2014/11/02 00:00:00+00,36,21,GULF OF MEXICO,39.893223819301845,0,1,0
5342,GOM05431,122,REMOVED,CHEVRON USA INC.,NONE,29.4424701321,-92.1513164805,1984-01-01 00:00:00+00:00,2012/10/05 00:00:00+00,16,8,GULF OF MEXICO,39.893223819301845,0,1,0
5343,GOM05432,I,REMOVED,SAMEDAN OIL CORP.,NONE,28.6796489959,-91.4901730075,1984-01-01 00:00:00+00:00,2004/08/26 00:00:00+00,91,48,GULF OF MEXICO,39.893223819301845,0,1,0
5344,GOM05433,10,IN SERVICE,CHEVRON USA INC.,NONE,28.8824571954,-90.4858650407,1984-01-01 00:00:00+00:00,,60,11,GULF OF MEXICO,39.893223819301845,0,1,0
5345,GOM05434,G,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.8002378415,-91.6601213468,1986-07-30 00:00:00+00:00,,79,38,GULF OF MEXICO,37.31690622861054,0,1,0
5346,GOM05435,A,REMOVED,"EP ENERGY E&P CO., LP",BOTH,28.0686365804,-91.5236651006,1984-01-01 00:00:00+00:00,2011/06/03 00:00:00+00,414,95,GULF OF MEXICO,39.893223819301845,0,1,0
5347,GOM05436,A,IN SERVICE,CHEVRON USA INC.,BOTH,29.1810222101,-88.9031133492,1983-01-01 00:00:00+00:00,,130,5,GULF OF MEXICO,40.89253935660506,0,1,0
5348,GOM05437,1,REMOVED,SHELL OFFSHORE INC.,NONE,29.0510606336,-91.753380849,1984-01-01 00:00:00+00:00,1998/08/20 00:00:00+00,33,30,GULF OF MEXICO,39.893223819301845,0,1,0
5349,GOM05438,B,IN SERVICE,ANKOR ENERGY LLC,BOTH,28.49590865,-91.0502168204,1984-01-01 00:00:00+00:00,,120,38,GULF OF MEXICO,39.893223819301845,0,1,0
5350,GOM05439,D,REMOVED,FIELDWOOD ENERGY OFFSHORE LLC,NONE,28.6621302998,-90.8771746678,1987-01-01 00:00:00+00:00,2012/11/22 00:00:00+00,54,26,GULF OF MEXICO,36.89253935660506,0,1,0
5351,GOM05440,H,REMOVED,CHEVRON USA INC.,NONE,28.4245843304,-92.6362246471,1984-01-01 00:00:00+00:00,2012/02/28 00:00:00+00,185,78,GULF OF MEXICO,39.893223819301845,0,1,0
5352,GOM05441,20,REMOVED,TEXACO EXPLORATION AND PRODUCTION INC.,NONE,29.4393257452,-92.1880554701,1984-01-01 00:00:00+00:00,1999/11/28 00:00:00+00,14,8,GULF OF MEXICO,39.893223819301845,0,1,0
5353,GOM05442,CA,REMOVED,CHEVRON USA INC.,NONE,28.3534752293,-93.3851367307,1984-01-01 00:00:00+00:00,1992/11/30 00:00:00+00,184,95,GULF OF MEXICO,39.893223819301845,0,1,0
5354,GOM05443,5,REMOVED,EL PASO PRODUCTION CO.,NONE,29.2473378193,-91.5815281409,1983-01-01 00:00:00+00:00,1991/12/31 00:00:00+00,21,13,GULF OF MEXICO,40.89253935660506,0,1,0
5355,GOM05444,A,IN SERVICE,TALOS ENERGY OFFSHORE LLC,BOTH,28.9143656011,-90.4869068022,1984-01-01 00:00:00+00:00,,50,9,GULF OF MEXICO,39.893223819301845,0,1,0
5356,GOM05445,B,IN SERVICE,TALOS ENERGY OFFSHORE LLC,UNKNOWN,28.9141956043,-90.4869087984,1984-01-01 00:00:00+00:00,,50,9,GULF OF MEXICO,39.893223819301845,0,1,0
5357,GOM05446,C,IN SERVICE,TALOS ENERGY OFFSHORE LLC,UNKNOWN,28.9144514379,-90.4865280514,1994-05-09 00:00:00+00:00,,50,9,GULF OF MEXICO,29.541409993155373,0,1,0
5358,GOM05447,C,IN SERVICE,CHEVRON USA INC.,BOTH,28.1174034494,-91.6695980698,1984-01-01 00:00:00+00:00,,307,77,GULF OF MEXICO,39.893223819301845,0,1,0
5359,GOM05448,E,IN SERVICE,CHEVRON USA INC.,UNKNOWN,28.1183414241,-91.6692600833,1985-01-01 00:00:00+00:00,,307,77,GULF OF MEXICO,38.8911704312115,0,1,0
5360,GOM05449,A,IN SERVICE,APACHE CORP.,UNKNOWN,28.3016685129,-92.9834603629,1984-01-01 00:00:00+00:00,,185,90,GULF OF MEXICO,39.893223819301845,0,1,0
5361,GOM05450,B,IN SERVICE,APACHE CORP.,UNKNOWN,28.3012075288,-92.9842293727,1985-01-01 00:00:00+00:00,,185,90,GULF OF MEXICO,38.8911704312115,0,1,0
5362,GOM05451,9 & 12,REMOVED,STONE ENERGY CORP.,NONE,29.3887603537,-93.0245136756,1984-01-01 00:00:00+00:00,2009/08/22 00:00:00+00,49,23,GULF OF MEXICO,39.893223819301845,0,1,0
5363,GOM05452,F,REMOVED,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",NONE,28.9326321173,-90.6879305841,1984-01-01 00:00:00+00:00,2010/08/10 00:00:00+00,35,9,GULF OF MEXICO,39.893223819301845,0,1,0
5364,GOM05453,7,REMOVED,NEWFIELD EXPLORATION CO.,NONE,28.9685237945,-90.8365769215,1984-01-01 00:00:00+00:00,2002/06/14 00:00:00+00,27,6,GULF OF MEXICO,39.893223819301845,0,1,0
5365,GOM05454,A,REMOVED,"TOTAL E&P USA, INC.",NONE,28.8163952608,-93.4216303038,1988-01-01 00:00:00+00:00,1996/01/25 00:00:00+00,84,65,GULF OF MEXICO,35.893223819301845,0,1,0
5366,GOM05455,A,IN SERVICE,"MANTA RAY OFFSHORE GATHERING CO., LLC",UNKNOWN,28.214384737,-90.4203280073,1984-01-01 00:00:00+00:00,,283,57,GULF OF MEXICO,39.893223819301845,0,1,0
5367,GOM05456,A,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,29.1216848016,-89.547405502,1984-01-01 00:00:00+00:00,,39,6,GULF OF MEXICO,39.893223819301845,0,1,0
5368,GOM05457,18,IN SERVICE,"EPL OIL & GAS, INC.",NONE,29.4383464936,-92.1692119854,1984-01-01 00:00:00+00:00,,14,8,GULF OF MEXICO,39.893223819301845,0,1,0
5369,GOM05458,F,REMOVED,"MARITECH RESOURCES, INC.",NONE,28.550485006,-92.1947926636,1984-01-01 00:00:00+00:00,2012/03/27 00:00:00+00,153,67,GULF OF MEXICO,39.893223819301845,0,1,0
5370,GOM05459,D,IN SERVICE,CHEVRON USA INC.,BOTH,28.1363489434,-91.6670034539,1984-01-01 00:00:00+00:00,,298,76,GULF OF MEXICO,39.893223819301845,0,1,0
5371,GOM05460,1,REMOVED,HUNT OIL CO.,NONE,29.1683223973,-91.542409706,1984-01-01 00:00:00+00:00,2004/05/27 00:00:00+00,28,21,GULF OF MEXICO,39.893223819301845,0,1,0
5372,GOM05461,2,REMOVED,HUNT OIL CO.,NONE,29.1659124572,-91.5448297453,1984-01-01 00:00:00+00:00,2004/05/27 00:00:00+00,28,21,GULF OF MEXICO,39.893223819301845,0,1,0
5373,GOM05462,A,REMOVED,ATP OIL & GAS CORP.,NONE,28.1624567577,-91.1937608938,1984-01-01 00:00:00+00:00,2012/09/14 00:00:00+00,315,63,GULF OF MEXICO,39.893223819301845,0,1,0
5374,GOM05463,A,REMOVED,"ARENA OFFSHORE, LP",NONE,28.7869490765,-91.5897128733,1984-01-01 00:00:00+00:00,2014/07/29 00:00:00+00,78,36,GULF OF MEXICO,39.893223819301845,0,1,0
5375,GOM05464,123,IN SERVICE,CHEVRON USA INC.,NONE,29.3678610462,-92.0137355015,1984-01-01 00:00:00+00:00,,20,11,GULF OF MEXICO,39.893223819301845,0,1,0
5376,GOM05465,1,IN SERVICE,MCMORAN OIL & GAS LLC,NONE,28.9825724764,-90.8399451134,1985-01-01 00:00:00+00:00,,30,4,GULF OF MEXICO,38.8911704312115,0,1,0
5377,GOM05466,9,REMOVED,NEWFIELD EXPLORATION CO.,NONE,28.9773405546,-90.8412240542,1984-01-01 00:00:00+00:00,2002/06/04 00:00:00+00,30,5,GULF OF MEXICO,39.893223819301845,0,1,0
5378,GOM05467,A,REMOVED,THE HOUSTON EXPLORATION CO.,NONE,28.8194934387,-92.7366721034,1984-01-01 00:00:00+00:00,2001/03/06 00:00:00+00,95,60,GULF OF MEXICO,39.893223819301845,0,1,0
5379,GOM05468,A-PROCESS,IN SERVICE,"APACHE SHELF, INC.",UNKNOWN,29.3451509335,-93.6344962172,1984-01-01 00:00:00+00:00,,43,25,GULF OF MEXICO,39.893223819301845,0,1,0
5380,GOM05469,A,REMOVED,SAMEDAN OIL CORP.,NONE,28.5662179043,-93.2659290096,1984-01-01 00:00:00+00:00,2005/04/26 00:00:00+00,140,80,GULF OF MEXICO,39.893223819301845,0,1,0
5381,GOM05470,12,REMOVED,MURPHY EXPLORATION & PRODUCTION CO. - USA,NONE,28.7803384072,-90.230535895,1984-01-01 00:00:00+00:00,1996/06/17 00:00:00+00,92,21,GULF OF MEXICO,39.893223819301845,0,1,0
5382,GOM05471,18,REMOVED,MURPHY EXPLORATION & PRODUCTION CO. - USA,NONE,28.7721189014,-90.2073269785,1984-01-01 00:00:00+00:00,1991/11/06 00:00:00+00,100,20,GULF OF MEXICO,39.893223819301845,0,1,0
5383,GOM05472,A,REMOVED,ANADARKO PETROLEUM CORP.,NONE,29.0011236757,-90.6576652346,1985-01-01 00:00:00+00:00,1987/06/26 00:00:00+00,28,5,GULF OF MEXICO,38.8911704312115,0,1,0
5384,GOM05473,28,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.9366687285,-90.6980175075,1984-01-01 00:00:00+00:00,2004/11/21 00:00:00+00,34,9,GULF OF MEXICO,39.893223819301845,0,1,0
5385,GOM05474,A,REMOVED,CHEVRON USA INC.,NONE,29.1169187872,-92.142979865,1984-01-01 00:00:00+00:00,1992/07/29 00:00:00+00,45,32,GULF OF MEXICO,39.893223819301845,0,1,0
5386,GOM05475,CD,IN SERVICE,CHEVRON USA INC.,NONE,28.9040298604,-90.4807121798,1985-01-01 00:00:00+00:00,,57,10,GULF OF MEXICO,38.8911704312115,0,1,0
5387,GOM05476,18,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.9344280798,-90.6870595989,1985-01-01 00:00:00+00:00,2004/11/25 00:00:00+00,37,9,GULF OF MEXICO,38.8911704312115,0,1,0
5388,GOM05477,A,IN SERVICE,TAYLOR ENERGY CO. LLC,UNKNOWN,28.9382580171,-88.9710076499,1984-01-01 00:00:00+00:00,,475,9,GULF OF MEXICO,39.893223819301845,0,1,0
5389,GOM05478,2,IN SERVICE,MCMORAN OIL & GAS LLC,BOTH,28.9815855496,-90.8365750862,1985-01-01 00:00:00+00:00,,30,4,GULF OF MEXICO,38.8911704312115,0,1,0
5390,GOM05479,53,REMOVED,"COMSTOCK OFFSHORE, LLC",NONE,28.8339085049,-90.8462158568,1984-01-01 00:00:00+00:00,1992/08/05 00:00:00+00,30,11,GULF OF MEXICO,39.893223819301845,0,1,0
5391,GOM05480,1,REMOVED,EXPLORE ENTERPRISES OF LOUISIANA LLC,NONE,28.658139309,-90.8878728138,1985-01-01 00:00:00+00:00,2005/04/02 00:00:00+00,60,25,GULF OF MEXICO,38.8911704312115,0,1,0
5392,GOM05481,7,REMOVED,TEXACO EXPLORATION AND PRODUCTION INC.,NONE,29.4538184286,-92.1900633934,1984-01-01 00:00:00+00:00,1997/10/19 00:00:00+00,15,7,GULF OF MEXICO,39.893223819301845,0,1,0
5393,GOM05482,A,IN SERVICE,MEDCO ENERGI US LLC,NONE,29.3108980388,-89.06528307,1984-01-01 00:00:00+00:00,,33,4,GULF OF MEXICO,39.893223819301845,0,1,0
5394,GOM05483,4,REMOVED,B T OPERATING CO.,NONE,29.0998472585,-93.1066953355,1984-01-01 00:00:00+00:00,1990/11/01 00:00:00+00,70,43,GULF OF MEXICO,39.893223819301845,0,1,0
5395,GOM05484,2,REMOVED,ATLANTIC RICHFIELD CO.,NONE,29.2391791388,-93.31804789,1984-01-01 00:00:00+00:00,1990/10/28 00:00:00+00,60,35,GULF OF MEXICO,39.893223819301845,0,1,0
5396,GOM05485,17,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.9431601713,-90.7112002565,1984-01-01 00:00:00+00:00,,40,6,GULF OF MEXICO,39.893223819301845,0,1,0
5397,GOM05486,1,REMOVED,EL PASO PRODUCTION CO.,NONE,29.008951078,-93.481703768,1985-01-01 00:00:00+00:00,2001/08/31 00:00:00+00,80,51,GULF OF MEXICO,38.8911704312115,0,1,0
5398,GOM05487,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.0316759722,-89.9241440433,1982-03-22 00:00:00+00:00,,86,13,GULF OF MEXICO,41.672826830937716,2,1,0
5399,GOM05488,A,REMOVED,SAMEDAN OIL CORP.,NONE,28.5089180112,-91.7564032798,1984-01-01 00:00:00+00:00,1996/08/17 00:00:00+00,164,73,GULF OF MEXICO,39.893223819301845,0,1,0
5400,GOM05489,4,REMOVED,HUNT OIL CO.,NONE,29.1589436094,-91.5453657041,1985-01-01 00:00:00+00:00,2003/09/08 00:00:00+00,22,17,GULF OF MEXICO,38.8911704312115,0,1,0
5401,GOM05490,A,REMOVED,B T OPERATING CO.,NONE,29.7720140869,-88.7118798841,1984-01-01 00:00:00+00:00,1995/05/23 00:00:00+00,55,32,GULF OF MEXICO,39.893223819301845,0,1,0
5402,GOM05491,A,REMOVED,CHEVRON USA INC.,NONE,29.8229598375,-88.7632327154,1984-01-01 00:00:00+00:00,2009/07/30 00:00:00+00,40,25,GULF OF MEXICO,39.893223819301845,0,1,0
5403,GOM05492,91,IN SERVICE,"EPL OIL & GAS, INC.",NONE,29.3282961782,-91.8715318736,1985-01-01 00:00:00+00:00,,18,10,GULF OF MEXICO,38.8911704312115,0,1,0
5404,GOM05493,128,REMOVED,CHEVRON USA INC.,NONE,29.3406165166,-91.9907721033,1985-01-01 00:00:00+00:00,2013/07/04 00:00:00+00,18,12,GULF OF MEXICO,38.8911704312115,0,1,0
5405,GOM05494,132,IN SERVICE,"EPL OIL & GAS, INC.",NONE,29.3258592892,-91.8807911604,1985-01-01 00:00:00+00:00,,18,10,GULF OF MEXICO,38.8911704312115,0,1,0
5406,GOM05495,7,REMOVED,APACHE CORP.,NONE,29.0290457869,-91.5800753966,1985-01-01 00:00:00+00:00,2013/07/05 00:00:00+00,26,23,GULF OF MEXICO,38.8911704312115,0,1,0
5407,GOM05496,A,REMOVED,"FAIRWAYS OFFSHORE EXPLORATION, INC.",NONE,29.7181706125,-88.7966199243,1984-01-01 00:00:00+00:00,2014/08/10 00:00:00+00,40,5,GULF OF MEXICO,39.893223819301845,0,1,0
5408,GOM05497,B,REMOVED,"FAIRWAYS OFFSHORE EXPLORATION, INC.",NONE,29.7176535994,-88.7971877756,1994-01-01 00:00:00+00:00,2014/08/10 00:00:00+00,40,5,GULF OF MEXICO,29.89185489390828,0,1,0
5409,GOM05498,22,REMOVED,TEXACO EXPLORATION AND PRODUCTION INC.,NONE,29.4352920948,-92.2054409616,1985-01-01 00:00:00+00:00,1996/12/05 00:00:00+00,14,8,GULF OF MEXICO,38.8911704312115,0,1,0
5410,GOM05499,21,REMOVED,TEXACO EXPLORATION AND PRODUCTION INC.,NONE,29.4476663012,-92.1632419467,1985-01-01 00:00:00+00:00,1996/12/03 00:00:00+00,14,8,GULF OF MEXICO,38.8911704312115,0,1,0
5411,GOM05500,D,REMOVED,SAMEDAN OIL CORP.,NONE,28.6776929808,-92.7030411917,1985-01-01 00:00:00+00:00,1990/09/08 00:00:00+00,115,61,GULF OF MEXICO,38.8911704312115,0,1,0
5412,GOM05501,A,REMOVED,"ENERGY RESOURCE TECHNOLOGY, INC.",NONE,29.2587347404,-93.1739766707,1985-01-01 00:00:00+00:00,2004/06/24 00:00:00+00,58,3,GULF OF MEXICO,38.8911704312115,0,1,0
5413,GOM05502,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.1876808481,-88.6834533922,1983-01-01 00:00:00+00:00,,248,19,GULF OF MEXICO,40.89253935660506,0,1,0
5414,GOM05503,11,REMOVED,NEWFIELD EXPLORATION CO.,NONE,28.9530881017,-90.8354017201,1985-01-01 00:00:00+00:00,2002/06/17 00:00:00+00,30,6,GULF OF MEXICO,38.8911704312115,0,1,0
5415,GOM05504,8,IN SERVICE,CHEVRON USA INC.,NONE,29.4083930423,-88.9561306579,1996-01-01 00:00:00+00:00,,55,11,GULF OF MEXICO,27.89322381930185,0,1,0
5416,GOM05505,7,REMOVED,CHEVRON USA INC.,NONE,29.3973388799,-88.9580405726,1985-01-01 00:00:00+00:00,2011/10/21 00:00:00+00,53,15,GULF OF MEXICO,38.8911704312115,0,1,0
5417,GOM05506,36,REMOVED,CHEVRON USA INC.,NONE,29.4008504159,-88.9679316657,1985-01-01 00:00:00+00:00,2014/03/18 00:00:00+00,53,11,GULF OF MEXICO,38.8911704312115,0,1,0
5418,GOM05507,B,REMOVED,SAMEDAN OIL CORP.,NONE,28.4984612582,-91.7434897262,1984-01-01 00:00:00+00:00,1996/08/18 00:00:00+00,164,60,GULF OF MEXICO,39.893223819301845,0,1,0
5419,GOM05508,C,REMOVED,SAMEDAN OIL CORP.,NONE,28.5276734599,-91.7490414414,1984-01-01 00:00:00+00:00,1996/08/12 00:00:00+00,164,60,GULF OF MEXICO,39.893223819301845,0,1,0
5420,GOM05509,24,REMOVED,MURPHY EXPLORATION & PRODUCTION CO. - USA,NONE,28.7808693656,-90.2328369811,1985-01-01 00:00:00+00:00,2003/12/20 00:00:00+00,100,22,GULF OF MEXICO,38.8911704312115,0,1,0
5421,GOM05510,C,REMOVED,MURPHY EXPLORATION & PRODUCTION CO.,NONE,28.9355180208,-90.6827455294,1985-01-01 00:00:00+00:00,1999/08/21 00:00:00+00,32,7,GULF OF MEXICO,38.8911704312115,0,1,0
5422,GOM05511,49,REMOVED,"COMSTOCK OFFSHORE, LLC",NONE,28.8291073141,-90.8455082701,1985-01-01 00:00:00+00:00,1986/12/31 00:00:00+00,47,13,GULF OF MEXICO,38.8911704312115,0,1,0
5423,GOM05512,3,REMOVED,NEWFIELD EXPLORATION CO.,NONE,28.9803256675,-90.8307330441,1985-01-01 00:00:00+00:00,2006/05/31 00:00:00+00,28,4,GULF OF MEXICO,38.8911704312115,0,1,0
5424,GOM05513,E,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",BOTH,28.3100094685,-91.9890515044,1985-01-01 00:00:00+00:00,,214,77,GULF OF MEXICO,38.8911704312115,0,1,0
5425,GOM05514,A,REMOVED,"GENERAL ATLANTIC RESOURCES, INC.",NONE,29.2646500704,-92.2000693487,1985-01-01 00:00:00+00:00,1992/06/21 00:00:00+00,20,16,GULF OF MEXICO,38.8911704312115,0,1,0
5426,GOM05515,A,REMOVED,MCMORAN OIL & GAS LLC,NONE,28.1557498664,-92.7981168724,1985-01-01 00:00:00+00:00,2012/07/04 00:00:00+00,255,98,GULF OF MEXICO,38.8911704312115,0,1,0
5427,GOM05516,9,REMOVED,"GENERAL ATLANTIC RESOURCES, INC.",NONE,29.3566514165,-92.1658316191,1985-01-01 00:00:00+00:00,1992/06/11 00:00:00+00,16,14,GULF OF MEXICO,38.8911704312115,0,1,0
5428,GOM05517,1,REMOVED,FOREST OIL CORP.,NONE,29.1539474153,-93.3516789464,1985-01-01 00:00:00+00:00,2005/06/29 00:00:00+00,59,45,GULF OF MEXICO,38.8911704312115,0,1,0
